user_id,age,num_flights,num_hotels,total_spent,avg_loyalty_score,page_click_rate,days_since_last_booking,discount_responsiveness,avg_trip_duration_days,avg_flight_distance,RFM_Score,RFM_Category,LTV,LTV_Category,DBSCAN_Cluster
548708,40.0,2,3,4724.02,0.625,155,913.0,3,5.5,330.6907646598726,7,High RFM,4724.02,High LTV,
548743,28.0,1,2,943.89,0.3333333333333333,154,893.0,4,2.0,232.46400608077744,3,Low RFM,943.89,Low LTV,
548853,55.0,2,2,2714.9799999999996,0.5,88,919.0,2,2.5,301.1461494191191,5,Medium RFM,2714.9799999999996,Medium LTV,
548859,49.0,3,3,2895.21,0.75,245,868.0,3,4.333333333333333,501.3372427204443,5,Medium RFM,2895.21,Medium LTV,
548872,21.0,0,1,664.0,0.125,162,,4,,0.0,5,Medium RFM,664.0,Low LTV,
548961,41.0,4,3,3523.99,0.75,410,879.0,3,1.75,559.1777875499401,7,High RFM,3523.99,High LTV,
548967,40.0,6,6,6115.05,1.3333333333333333,156,801.0,1,5.25,1008.6848075530415,9,High RFM,6115.05,High LTV,
548978,38.0,1,4,6457.46,0.625,141,962.0,2,5.0,491.7206041884001,9,High RFM,6457.46,High LTV,
548988,50.0,3,4,2210.85,0.875,109,851.0,4,4.0,930.379340529714,6,Medium RFM,2210.85,Medium LTV,
548990,34.0,1,2,1155.54,0.375,106,932.0,3,6.0,496.77691655152523,3,Low RFM,1155.54,Low LTV,
549058,31.0,2,2,8408.740000000002,0.5,91,447.0,4,9.0,1833.0464293747818,7,High RFM,8408.740000000002,High LTV,
549115,35.0,1,1,4451.86,0.25,62,595.0,0,13.0,193.96987855961115,6,Medium RFM,4451.86,High LTV,
549116,45.0,3,3,4413.650000000001,0.75,136,854.0,2,7.0,325.17977302112604,6,Medium RFM,4413.650000000001,High LTV,
549121,75.0,2,3,1779.99,0.5,274,979.0,3,4.0,173.34028988161688,5,Medium RFM,1779.99,Medium LTV,
549141,29.0,0,2,3759.0,0.25,97,,3,,0.0,5,Medium RFM,3759.0,High LTV,
549152,34.0,4,4,2886.94,0.875,267,904.0,4,7.75,1115.3457855530553,6,Medium RFM,2886.94,Medium LTV,
549154,50.0,3,5,4131.15,1.0,172,910.0,5,2.6666666666666665,745.6371336478385,9,High RFM,4131.15,High LTV,
549190,18.0,2,2,1207.92,0.375,141,702.0,1,11.0,159.29327039572135,4,Medium RFM,1207.92,Low LTV,
549202,59.0,3,5,5089.4,1.0,165,808.0,1,2.3333333333333335,773.5732032418716,9,High RFM,5089.4,High LTV,
549235,42.0,0,2,3515.0,0.2222222222222222,127,,2,,0.0,5,Medium RFM,3515.0,High LTV,
549251,32.0,2,1,1869.56,0.375,142,627.0,0,7.0,959.718515125117,4,Medium RFM,1869.56,Medium LTV,
549274,52.0,1,1,-5.780000000000001,0.25,153,868.0,2,2.0,51.593248047866574,3,Low RFM,-5.780000000000001,Low LTV,
549281,29.0,5,5,6337.04,1.25,177,801.0,4,7.6,1530.6650019500762,9,High RFM,6337.04,High LTV,
549290,20.0,0,1,1782.0,0.125,59,,2,,0.0,6,Medium RFM,1782.0,Medium LTV,
549292,47.0,3,3,3573.18,0.75,142,806.0,3,3.0,902.9875693318066,8,High RFM,3573.18,High LTV,
549293,46.0,0,0,0.0,0.0,73,,2,,0.0,3,Low RFM,0.0,Low LTV,
549303,38.0,3,3,1598.7799999999997,0.75,161,903.0,3,4.0,418.98877872760636,5,Medium RFM,1598.7799999999997,Medium LTV,
549313,46.0,2,2,796.4000000000001,0.5,97,803.0,1,2.5,221.1234047032285,5,Medium RFM,796.4000000000001,Low LTV,
549320,19.0,0,2,1704.0,0.25,134,,3,,0.0,6,Medium RFM,1704.0,Medium LTV,
549357,47.0,2,1,1319.6599999999999,0.3333333333333333,77,901.0,4,7.5,415.2057890943131,3,Low RFM,1319.6599999999999,Low LTV,
549359,37.0,3,3,3780.32,0.75,136,860.0,2,4.0,834.322506194711,8,High RFM,3780.32,High LTV,
549361,53.0,4,4,3022.14,1.0,168,826.0,3,5.25,848.0195730111086,7,High RFM,3022.14,Medium LTV,
549366,49.0,0,0,0.0,0.0,54,,2,,0.0,3,Low RFM,0.0,Low LTV,
549367,43.0,3,4,3751.54,0.875,125,904.0,1,4.666666666666667,478.639285347646,7,High RFM,3751.54,High LTV,
549377,45.0,3,4,3301.73,0.75,175,958.0,3,3.5,176.8955519525602,8,High RFM,3301.73,High LTV,
549389,20.0,0,2,4679.0,0.25,165,,3,,0.0,7,High RFM,4679.0,High LTV,
549390,27.0,0,3,2543.0,0.375,105,,4,,0.0,7,High RFM,2543.0,Medium LTV,
549450,46.0,2,1,28560.76,0.25,278,634.0,3,12.0,3306.6678102907695,6,Medium RFM,28560.76,High LTV,
549466,49.0,3,2,380.9,0.625,187,930.0,1,2.6666666666666665,274.10370952452377,4,Medium RFM,380.9,Low LTV,
549472,24.0,1,1,104.51,0.25,204,962.0,1,1.0,66.99583254615482,4,Medium RFM,104.51,Low LTV,
549482,44.0,5,5,5275.929999999999,1.25,133,804.0,2,4.4,1262.0670339510245,9,High RFM,5275.929999999999,High LTV,
549515,45.0,4,4,3535.45,1.0,128,853.0,6,3.0,1009.8136520120268,7,High RFM,3535.45,High LTV,
549569,50.0,3,2,2262.85,0.625,98,670.0,4,8.666666666666666,655.8951737110629,5,Medium RFM,2262.85,Medium LTV,
549572,56.0,4,4,2589.91,1.0,149,874.0,1,4.25,455.4051553017458,6,Medium RFM,2589.91,Medium LTV,
549579,44.0,1,1,415.7,0.25,76,976.0,3,4.0,134.8091696027187,3,Low RFM,415.7,Low LTV,
549580,48.0,6,6,4604.24,1.5,159,814.0,2,3.8333333333333335,1090.8487800592022,8,High RFM,4604.24,High LTV,
549584,45.0,2,2,2753.56,0.5,161,887.0,2,7.0,937.7342781716192,4,Medium RFM,2753.56,Medium LTV,
549608,60.0,0,0,0.0,0.0,133,,2,,0.0,4,Medium RFM,0.0,Low LTV,
549611,49.0,6,6,4119.06,1.3333333333333333,149,862.0,2,3.3333333333333335,1399.7609555119186,7,High RFM,4119.06,High LTV,
549623,40.0,4,4,2097.88,1.0,128,883.0,3,2.75,493.0497106997798,7,High RFM,2097.88,Medium LTV,
549631,51.0,4,4,4162.8,0.8888888888888888,242,894.0,3,4.666666666666667,1121.6084050087793,7,High RFM,4162.8,High LTV,
549710,39.0,4,5,5626.72,1.125,143,816.0,3,4.75,1493.9157977807304,8,High RFM,5626.72,High LTV,
549714,58.0,2,2,2236.5600000000004,0.5,133,857.0,4,4.0,1003.4247263826701,6,Medium RFM,2236.5600000000004,Medium LTV,
549733,36.0,2,1,3992.45,0.375,106,591.0,0,8.5,1553.4035974265091,5,Medium RFM,3992.45,High LTV,
549746,45.0,5,6,5529.0599999999995,1.375,152,800.0,3,3.2,1417.9480722571525,9,High RFM,5529.0599999999995,High LTV,
549759,68.0,0,0,0.0,0.0,66,,1,,0.0,4,Medium RFM,0.0,Low LTV,
549764,40.0,2,2,2146.71,0.5,105,929.0,3,1.0,354.0866566744743,6,Medium RFM,2146.71,Medium LTV,
549777,31.0,1,1,623.85,0.25,109,841.0,1,4.0,409.7717102247652,4,Medium RFM,623.85,Low LTV,
549797,37.0,4,4,7532.33,1.0,156,884.0,3,3.5,243.53150080857802,7,High RFM,7532.33,High LTV,
549800,41.0,2,1,1344.19,0.375,139,908.0,1,3.0,521.3046702304669,3,Low RFM,1344.19,Low LTV,
549850,51.0,4,4,2446.27,1.0,138,618.0,3,7.25,920.9190289485914,8,High RFM,2446.27,Medium LTV,
549894,50.0,1,0,232.92,0.1111111111111111,92,943.0,2,1.0,152.86488398844665,4,Medium RFM,232.92,Low LTV,
549938,40.0,3,4,2499.6000000000004,0.75,268,956.0,4,2.3333333333333335,892.6902281765827,6,Medium RFM,2499.6000000000004,Medium LTV,
549988,51.0,1,0,658.47,0.1111111111111111,108,904.0,2,4.0,428.4832628518192,3,Low RFM,658.47,Low LTV,
549992,35.0,2,1,912.4,0.375,113,856.0,2,1.0,578.9861264368647,3,Low RFM,912.4,Low LTV,
550017,40.0,3,5,7942.4,1.0,130,824.0,4,3.0,1441.9477430855532,8,High RFM,7942.4,High LTV,
550019,34.0,4,4,2918.26,0.8888888888888888,261,800.0,3,4.0,689.3412302340766,8,High RFM,2918.26,Medium LTV,
550022,24.0,0,0,0.0,0.0,57,,3,,0.0,3,Low RFM,0.0,Low LTV,
550028,70.0,1,0,467.37,0.125,80,940.0,1,2.0,305.98358993378815,3,Low RFM,467.37,Low LTV,
550068,40.0,2,4,5223.71,0.75,151,913.0,2,4.5,350.7275498437078,8,High RFM,5223.71,High LTV,
550071,39.0,5,5,3011.92,1.25,178,821.0,2,3.25,1536.817286836047,7,High RFM,3011.92,Medium LTV,
550077,52.0,2,2,903.55,0.5,166,803.0,2,2.0,520.2006287224326,5,Medium RFM,903.55,Low LTV,
550105,35.0,1,2,1744.52,0.375,107,889.0,2,5.0,106.01609547680506,4,Medium RFM,1744.52,Medium LTV,
550110,55.0,4,4,4121.15,0.7777777777777778,272,832.0,3,5.0,1391.1781327221006,7,High RFM,4121.15,High LTV,
550134,46.0,2,2,1366.7,0.5,116,905.0,4,2.0,590.2249046329263,5,Medium RFM,1366.7,Low LTV,
550193,61.0,0,1,128.0,0.125,203,,3,,0.0,5,Medium RFM,128.0,Low LTV,
550200,45.0,2,2,4626.16,0.5,171,812.0,1,7.5,428.9831685116286,7,High RFM,4626.16,High LTV,
550202,29.0,5,4,5229.62,1.125,188,500.0,0,4.0,2336.5386344544536,9,High RFM,5229.62,High LTV,
550221,40.0,3,3,2670.23,0.6666666666666666,120,847.0,2,2.3333333333333335,830.7992764771443,5,Medium RFM,2670.23,Medium LTV,
550222,36.0,3,3,3970.4399999999996,0.75,133,912.0,3,4.0,995.1454994219492,6,Medium RFM,3970.4399999999996,High LTV,
550229,39.0,3,3,2215.23,0.75,99,877.0,1,3.3333333333333335,991.4849658487608,7,High RFM,2215.23,Medium LTV,
550233,41.0,4,4,5248.89,1.0,199,883.0,2,4.0,830.2232837407599,9,High RFM,5248.89,High LTV,
550298,25.0,0,1,528.0,0.125,152,,0,,0.0,4,Medium RFM,528.0,Low LTV,
550300,54.0,4,4,1819.45,0.8888888888888888,130,922.0,2,2.75,429.9994281636475,7,High RFM,1819.45,Medium LTV,
550317,44.0,1,3,3988.17,0.5,83,945.0,5,7.0,88.77012826471632,8,High RFM,3988.17,High LTV,
550400,74.0,3,2,6085.5,0.5,236,623.0,4,10.333333333333334,1739.6894690325087,5,Medium RFM,6085.5,High LTV,
550421,46.0,1,1,536.44,0.25,91,975.0,2,3.0,190.21677177501294,4,Medium RFM,536.44,Low LTV,
550426,51.0,3,4,6413.45,0.7777777777777778,142,918.0,4,4.0,176.06241556759858,8,High RFM,6413.45,High LTV,
550442,29.0,1,2,1454.35,0.375,132,804.0,1,3.0,305.68830733592364,5,Medium RFM,1454.35,Low LTV,
550455,52.0,1,2,1574.94,0.375,89,963.0,5,3.0,491.66146554385,4,Medium RFM,1574.94,Medium LTV,
550459,45.0,4,3,2467.48,0.7777777777777778,147,856.0,0,4.75,572.5268614843925,6,Medium RFM,2467.48,Medium LTV,
550460,46.0,3,4,4072.83,0.875,127,914.0,4,3.0,1339.1239379683996,7,High RFM,4072.83,High LTV,
550482,23.0,0,0,0.0,0.0,61,,3,,0.0,4,Medium RFM,0.0,Low LTV,
550506,41.0,1,2,4609.8099999999995,0.375,160,979.0,5,5.0,229.43364795166065,5,Medium RFM,4609.8099999999995,High LTV,
550514,39.0,2,2,3050.76,0.375,107,745.0,4,14.0,324.71916676758195,4,Medium RFM,3050.76,Medium LTV,
550572,59.0,2,3,3215.87,0.5555555555555556,115,939.0,2,2.0,494.4231760418013,6,Medium RFM,3215.87,High LTV,
550579,47.0,5,3,8802.68,1.0,154,588.0,5,9.5,2627.22992002275,8,High RFM,8802.68,High LTV,
550599,55.0,2,0,421.03999999999996,0.25,149,900.0,1,3.5,309.0522364829305,4,Medium RFM,421.03999999999996,Low LTV,
550627,72.0,1,0,5053.2,0.1111111111111111,76,646.0,2,9.0,1554.907332561535,5,Medium RFM,5053.2,High LTV,
550703,70.0,0,2,4141.0,0.25,79,,0,,0.0,5,Medium RFM,4141.0,High LTV,
550711,19.0,1,1,547.93,0.25,146,887.0,0,,66.04413035493624,4,Medium RFM,547.93,Low LTV,
550752,50.0,2,2,1307.69,0.4,109,873.0,2,4.0,682.5121692824999,3,Low RFM,1307.69,Low LTV,
550754,53.0,3,3,4035.68,0.6,146,804.0,1,6.5,429.6003602430675,8,High RFM,4035.68,High LTV,
550796,35.0,1,3,4046.63,0.5,82,587.0,3,12.0,212.993506781814,7,High RFM,4046.63,High LTV,
550804,48.0,1,1,615.62,0.25,94,924.0,1,3.0,296.2700522939531,5,Medium RFM,615.62,Low LTV,
550805,41.0,5,4,2682.96,1.125,133,864.0,3,3.0,1073.8471916805793,8,High RFM,2682.96,Medium LTV,
550830,79.0,1,2,588.0,0.25,324,,2,,0.0,5,Medium RFM,588.0,Low LTV,
550868,49.0,1,1,455.38,0.25,57,958.0,0,3.0,100.34683142471286,5,Medium RFM,455.38,Low LTV,
550871,49.0,3,3,2064.96,0.75,128,830.0,3,2.6666666666666665,867.6395131268885,6,Medium RFM,2064.96,Medium LTV,
550887,18.0,0,2,5145.0,0.2222222222222222,138,,1,,0.0,7,High RFM,5145.0,High LTV,
550904,48.0,5,5,4176.78,1.1111111111111112,137,837.0,3,2.6,1247.0178615394436,8,High RFM,4176.78,High LTV,
550973,45.0,4,4,985.8399999999999,0.8,132,914.0,2,2.5,356.51409018292645,6,Medium RFM,985.8399999999999,Low LTV,
550985,48.0,2,2,2186.8900000000003,0.5,92,961.0,3,4.0,690.3596039890876,5,Medium RFM,2186.8900000000003,Medium LTV,
551023,58.0,5,3,4902.34,0.875,304,621.0,4,5.6,2713.830019774958,8,High RFM,4902.34,High LTV,
551032,37.0,3,3,2897.4799999999996,0.75,127,859.0,3,7.0,601.5612934858996,6,Medium RFM,2897.4799999999996,Medium LTV,
551042,47.0,3,5,3673.0,1.0,134,852.0,4,2.6666666666666665,1136.0150360543516,7,High RFM,3673.0,High LTV,
551051,50.0,0,1,630.0,0.125,90,,3,,0.0,4,Medium RFM,630.0,Low LTV,
551088,47.0,3,5,7714.04,0.8888888888888888,163,814.0,1,5.0,1350.5948686199542,9,High RFM,7714.04,High LTV,
551116,41.0,2,2,3650.45,0.5,67,927.0,1,6.5,807.9522141625889,6,Medium RFM,3650.45,High LTV,
551166,33.0,1,2,1827.99,0.375,107,966.0,4,5.0,351.4494916891213,6,Medium RFM,1827.99,Medium LTV,
551210,18.0,0,0,0.0,0.0,111,,3,,0.0,3,Low RFM,0.0,Low LTV,
551211,30.0,0,0,0.0,0.0,86,,2,,0.0,5,Medium RFM,0.0,Low LTV,
551217,39.0,4,4,4121.76,1.0,244,805.0,3,7.0,797.1083758269706,9,High RFM,4121.76,High LTV,
551237,44.0,2,1,727.79,0.375,85,957.0,2,3.5,420.87564634827237,4,Medium RFM,727.79,Low LTV,
551241,30.0,2,2,2284.15,0.5,116,817.0,1,3.5,739.5410383605666,6,Medium RFM,2284.15,Medium LTV,
551245,26.0,2,2,11121.4,0.3,91,577.0,2,11.0,821.743673448021,7,High RFM,11121.4,High LTV,
551278,43.0,2,1,912.37,0.375,101,834.0,2,2.0,531.987032486774,4,Medium RFM,912.37,Low LTV,
551282,56.0,4,4,1767.48,1.0,110,869.0,3,3.5,564.1635026632588,7,High RFM,1767.48,Medium LTV,
551331,51.0,3,3,2379.7999999999997,0.75,113,936.0,2,3.6666666666666665,677.6698257242126,6,Medium RFM,2379.7999999999997,Medium LTV,
551340,37.0,1,1,1515.65,0.25,98,630.0,3,11.0,54.98562028131022,4,Medium RFM,1515.65,Low LTV,
551359,46.0,3,5,4596.53,1.0,163,867.0,1,3.3333333333333335,743.7194237083928,7,High RFM,4596.53,High LTV,
551430,45.0,2,2,2525.99,0.5,120,824.0,1,3.5,910.6749350107982,6,Medium RFM,2525.99,Medium LTV,
551431,23.0,0,0,0.0,0.0,123,,2,,0.0,3,Low RFM,0.0,Low LTV,
551448,48.0,3,2,1776.45,0.625,158,843.0,2,2.0,814.3637647153009,5,Medium RFM,1776.45,Medium LTV,
551468,53.0,4,4,5361.67,1.0,152,892.0,0,6.25,1284.5590662485617,8,High RFM,5361.67,High LTV,
551473,79.0,0,1,288.0,0.125,119,,2,,0.0,3,Low RFM,288.0,Low LTV,
551486,19.0,1,1,1090.8400000000001,0.2222222222222222,87,940.0,2,2.0,259.69028786337606,3,Low RFM,1090.8400000000001,Low LTV,
551488,37.0,0,2,8384.0,0.25,112,,3,,0.0,7,High RFM,8384.0,High LTV,
551501,68.0,0,0,0.0,0.0,68,,5,,0.0,5,Medium RFM,0.0,Low LTV,
551549,60.0,3,2,934.89,0.625,128,913.0,1,1.5,515.378708354731,6,Medium RFM,934.89,Low LTV,
551560,38.0,1,1,643.5899999999999,0.25,99,968.0,5,2.0,308.45076006463194,3,Low RFM,643.5899999999999,Low LTV,
551567,52.0,6,6,7559.41,1.5,153,858.0,1,4.5,2360.779031401802,7,High RFM,7559.41,High LTV,
551576,19.0,1,1,447.03,0.25,102,845.0,3,4.0,134.47941734674896,3,Low RFM,447.03,Low LTV,
551600,19.0,1,1,3409.06,0.25,86,952.0,4,8.0,312.1982218164156,5,Medium RFM,3409.06,High LTV,
551615,31.0,1,1,699.86,0.25,174,940.0,5,2.0,163.28041731563889,3,Low RFM,699.86,Low LTV,
551620,31.0,2,2,1232.65,0.5,86,828.0,5,4.0,496.7187751640073,5,Medium RFM,1232.65,Low LTV,
551622,59.0,2,2,9781.8,0.375,350,744.0,3,13.0,2074.204892439395,5,Medium RFM,9781.8,High LTV,
551627,34.0,2,1,904.98,0.375,90,888.0,0,3.5,319.3567452282101,4,Medium RFM,904.98,Low LTV,
551662,47.0,1,1,816.88,0.25,85,875.0,2,4.0,394.2777463201517,4,Medium RFM,816.88,Low LTV,
551665,56.0,3,4,2852.6800000000003,0.875,129,880.0,2,2.6666666666666665,722.9190030626386,6,Medium RFM,2852.6800000000003,Medium LTV,
551671,26.0,0,0,0.0,0.0,81,,1,,0.0,3,Low RFM,0.0,Low LTV,
551681,32.0,2,2,2045.6499999999999,0.5,103,926.0,3,2.5,637.3358478981238,6,Medium RFM,2045.6499999999999,Medium LTV,
551685,68.0,1,1,970.01,0.25,103,842.0,4,4.0,216.7267046154845,5,Medium RFM,970.01,Low LTV,
551718,35.0,2,3,4455.58,0.625,141,871.0,1,8.5,159.4904891458367,7,High RFM,4455.58,High LTV,
551729,18.0,1,1,686.81,0.25,93,937.0,1,2.0,390.30579262880707,4,Medium RFM,686.81,Low LTV,
551804,46.0,4,5,7723.99,1.125,121,830.0,7,3.75,825.9992955963721,8,High RFM,7723.99,High LTV,
551834,56.0,2,2,1601.32,0.5,136,878.0,1,0.5,170.55377836506813,6,Medium RFM,1601.32,Medium LTV,
551847,38.0,2,2,3009.66,0.5,82,924.0,3,7.5,352.9399208498247,4,Medium RFM,3009.66,Medium LTV,
551890,33.0,3,3,4730.09,0.75,103,930.0,4,5.333333333333333,844.1091040972598,8,High RFM,4730.09,High LTV,
551908,24.0,0,0,0.0,0.0,122,,4,,0.0,3,Low RFM,0.0,Low LTV,
551914,52.0,2,2,1359.72,0.5,94,965.0,0,2.5,806.1921487362249,4,Medium RFM,1359.72,Low LTV,
551935,70.0,0,1,2160.0,0.125,86,,2,,0.0,4,Medium RFM,2160.0,Medium LTV,
551963,39.0,4,3,2556.49,0.875,97,929.0,6,1.75,956.5186244617652,8,High RFM,2556.49,Medium LTV,
551967,42.0,2,3,2407.03,0.625,112,906.0,2,3.5,395.46580065299213,6,Medium RFM,2407.03,Medium LTV,
551978,18.0,1,2,1318.6399999999999,0.375,76,930.0,0,5.0,287.01647458694674,3,Low RFM,1318.6399999999999,Low LTV,
551990,19.0,2,3,4504.53,0.5555555555555556,127,884.0,1,2.0,779.7055416453886,8,High RFM,4504.53,High LTV,
552036,56.0,1,1,1039.26,0.2222222222222222,215,975.0,3,6.0,62.31321344230335,4,Medium RFM,1039.26,Low LTV,
552088,31.0,2,3,811.31,0.625,158,937.0,3,2.0,366.51168493063193,4,Medium RFM,811.31,Low LTV,
552165,58.0,0,0,0.0,0.0,71,,0,,0.0,4,Medium RFM,0.0,Low LTV,
552172,55.0,4,5,34712.15,1.0,221,701.0,4,11.333333333333334,4619.561617165325,7,High RFM,34712.15,High LTV,
552192,39.0,4,5,3046.5099999999998,1.125,146,838.0,0,2.3333333333333335,1379.5850694244016,8,High RFM,3046.5099999999998,Medium LTV,
552209,53.0,1,0,419.65,0.125,60,974.0,2,2.0,103.54416646058728,4,Medium RFM,419.65,Low LTV,
552302,26.0,0,0,0.0,0.0,116,,1,,0.0,4,Medium RFM,0.0,Low LTV,
552303,57.0,3,4,4481.1,0.875,144,950.0,1,5.666666666666667,423.1488823064434,9,High RFM,4481.1,High LTV,
552313,46.0,6,5,7317.76,1.375,198,813.0,2,6.0,1394.542744705872,9,High RFM,7317.76,High LTV,
552314,54.0,3,2,2648.53,0.625,81,829.0,3,3.6666666666666665,1334.1136215353458,7,High RFM,2648.53,Medium LTV,
552345,42.0,3,3,3569.05,0.75,107,851.0,2,2.3333333333333335,1381.6839518391832,7,High RFM,3569.05,High LTV,
552348,59.0,4,4,3036.39,1.0,184,874.0,2,3.5,1160.8223932035003,8,High RFM,3036.39,Medium LTV,
552363,33.0,3,3,2060.67,0.75,124,877.0,2,2.0,821.2235857408388,5,Medium RFM,2060.67,Medium LTV,
552364,38.0,0,1,1596.0,0.125,86,,3,,0.0,5,Medium RFM,1596.0,Medium LTV,
552366,40.0,3,4,6210.04,0.875,99,818.0,4,4.0,1393.8151532756474,8,High RFM,6210.04,High LTV,
552372,50.0,2,2,648.9300000000001,0.5,108,864.0,0,1.5,347.3643432896661,3,Low RFM,648.9300000000001,Low LTV,
552384,60.0,3,3,2568.85,0.75,120,882.0,3,3.3333333333333335,857.7887398091866,6,Medium RFM,2568.85,Medium LTV,
552414,33.0,4,4,3787.4500000000003,1.0,128,849.0,3,4.25,1004.6341103986065,8,High RFM,3787.4500000000003,High LTV,
552432,50.0,4,3,4550.59,0.875,152,536.0,1,7.333333333333333,1082.0115862627547,8,High RFM,4550.59,High LTV,
552440,57.0,2,2,785.6600000000001,0.5,87,913.0,1,3.0,505.88357593080616,3,Low RFM,785.6600000000001,Low LTV,
552473,40.0,3,1,2188.09,0.5,157,903.0,0,2.3333333333333335,1495.305908023366,5,Medium RFM,2188.09,Medium LTV,
552487,51.0,1,2,1113.52,0.375,124,934.0,1,3.0,304.5844129708407,5,Medium RFM,1113.52,Low LTV,
552506,51.0,1,0,408.78,0.125,85,914.0,2,1.0,270.4376027701142,4,Medium RFM,408.78,Low LTV,
552532,55.0,2,2,1599.51,0.5,156,915.0,2,3.0,286.4337262938629,4,Medium RFM,1599.51,Medium LTV,
552535,51.0,4,4,3351.85,1.0,118,916.0,1,4.0,732.9427674828065,9,High RFM,3351.85,High LTV,
552558,54.0,2,4,3037.2799999999997,0.75,150,827.0,2,2.0,595.7766547681792,7,High RFM,3037.2799999999997,Medium LTV,
552573,37.0,2,1,11866.62,0.375,69,624.0,2,6.0,2537.6305375566358,7,High RFM,11866.62,High LTV,
552597,29.0,3,2,4097.889999999999,0.625,133,863.0,2,5.666666666666667,916.1304768256409,8,High RFM,4097.889999999999,High LTV,
552598,54.0,3,2,1440.5500000000002,0.5555555555555556,123,879.0,2,3.0,673.0941102173203,5,Medium RFM,1440.5500000000002,Low LTV,
552613,45.0,4,4,2959.29,1.0,120,808.0,3,3.6666666666666665,1017.2304326494507,8,High RFM,2959.29,Medium LTV,
552623,19.0,1,1,6547.9,0.25,72,550.0,2,11.0,1976.7328181873347,5,Medium RFM,6547.9,High LTV,
552642,44.0,3,3,2447.62,0.75,154,880.0,3,3.0,668.6606335545614,5,Medium RFM,2447.62,Medium LTV,
552643,47.0,3,3,1652.3000000000002,0.75,161,897.0,2,3.0,647.3883963914652,6,Medium RFM,1652.3000000000002,Medium LTV,
552649,28.0,2,2,812.6300000000001,0.5,100,939.0,1,2.5,444.2421038535603,3,Low RFM,812.6300000000001,Low LTV,
552653,60.0,3,3,1384.35,0.5555555555555556,293,960.0,5,4.333333333333333,112.21967530653973,3,Low RFM,1384.35,Low LTV,
552661,31.0,3,3,1706.06,0.75,134,917.0,5,4.5,448.2801204741443,7,High RFM,1706.06,Medium LTV,
552726,61.0,0,1,272.0,0.1111111111111111,76,,4,,0.0,4,Medium RFM,272.0,Low LTV,
552732,45.0,2,2,3777.97,0.5,146,800.0,4,4.5,636.1680654127973,7,High RFM,3777.97,High LTV,
552734,53.0,4,3,2272.15,0.875,136,897.0,2,3.5,922.1270372636151,7,High RFM,2272.15,Medium LTV,
552760,54.0,3,1,1593.2199999999998,0.5,106,930.0,1,2.6666666666666665,838.9357321156155,6,Medium RFM,1593.2199999999998,Medium LTV,
552763,44.0,3,2,1084.58,0.625,133,867.0,3,2.3333333333333335,620.9602501660238,4,Medium RFM,1084.58,Low LTV,
552775,22.0,2,3,2090.66,0.625,145,847.0,2,1.5,561.7864407657693,6,Medium RFM,2090.66,Medium LTV,
552809,35.0,3,3,3030.3099999999995,0.75,124,815.0,4,2.6666666666666665,742.9417541323683,8,High RFM,3030.3099999999995,Medium LTV,
552861,46.0,3,2,13066.11,0.5,259,640.0,3,8.0,4088.0572554034497,6,Medium RFM,13066.11,High LTV,
552904,49.0,4,4,2509.4700000000003,1.0,126,893.0,6,4.25,594.0127318545468,6,Medium RFM,2509.4700000000003,Medium LTV,
552929,31.0,3,4,3548.51,0.875,145,928.0,1,2.6666666666666665,350.2615104828122,9,High RFM,3548.51,High LTV,
552944,54.0,3,3,5313.860000000001,0.75,122,923.0,2,3.6666666666666665,1079.4016269484116,8,High RFM,5313.860000000001,High LTV,
552945,46.0,4,4,4094.36,1.0,162,843.0,1,4.0,612.3709155637074,7,High RFM,4094.36,High LTV,
553017,44.0,4,5,7693.58,1.125,177,899.0,1,3.75,1448.8183576652425,9,High RFM,7693.58,High LTV,
553054,26.0,2,2,3894.48,0.375,269,672.0,1,10.0,1537.523206574679,5,Medium RFM,3894.48,High LTV,
553139,42.0,4,4,4752.36,0.8888888888888888,177,803.0,3,3.5,1001.6754728404992,9,High RFM,4752.36,High LTV,
553151,48.0,3,2,1876.92,0.625,99,808.0,1,4.333333333333333,769.1551631610384,8,High RFM,1876.92,Medium LTV,
553208,26.0,0,1,531.0,0.1111111111111111,146,,2,,0.0,4,Medium RFM,531.0,Low LTV,
553219,49.0,4,5,4250.15,1.0,160,863.0,3,3.6666666666666665,907.5766799376479,9,High RFM,4250.15,High LTV,
553220,59.0,4,5,2465.11,0.8888888888888888,392,818.0,4,2.5,328.2881286838669,8,High RFM,2465.11,Medium LTV,
553231,50.0,3,3,1313.3000000000002,0.75,122,832.0,1,3.5,384.9927984446412,5,Medium RFM,1313.3000000000002,Low LTV,
553245,27.0,1,1,2153.66,0.25,131,908.0,2,12.0,58.30249076538529,5,Medium RFM,2153.66,Medium LTV,
553339,44.0,4,3,6290.24,0.875,150,879.0,0,6.0,1169.632185555667,7,High RFM,6290.24,High LTV,
553361,43.0,3,3,2261.1400000000003,0.75,117,801.0,3,4.666666666666667,426.55627056224864,8,High RFM,2261.1400000000003,Medium LTV,
553456,44.0,3,2,2332.31,0.625,137,802.0,2,3.0,643.7242623721068,7,High RFM,2332.31,Medium LTV,
553533,43.0,1,1,245.96,0.2222222222222222,92,961.0,1,2.0,102.54608164379343,3,Low RFM,245.96,Low LTV,
